vid,did,vid_hex,did_hex,family,source
32902,9856,8086,2680,IntelWiFi,pci_ids
32902,9857,8086,2681,IntelWiFi,pci_ids
32902,9858,8086,2682,IntelWiFi,pci_ids
32902,9859,8086,2683,IntelWiFi,pci_ids
32902,9864,8086,2688,IntelWiFi,pci_ids
32902,9865,8086,2689,IntelWiFi,pci_ids
32902,9866,8086,268A,IntelWiFi,pci_ids
32902,9867,8086,268B,IntelWiFi,pci_ids
32902,9868,8086,268C,IntelWiFi,pci_ids
32902,9872,8086,2690,IntelWiFi,pci_ids
32902,9874,8086,2692,IntelWiFi,pci_ids
32902,9876,8086,2694,IntelWiFi,pci_ids
32902,9878,8086,2696,IntelWiFi,pci_ids
32902,9880,8086,2698,IntelWiFi,pci_ids
32902,9881,8086,2699,IntelWiFi,pci_ids
32902,9882,8086,269A,IntelWiFi,pci_ids
32902,9883,8086,269B,IntelWiFi,pci_ids
32902,9886,8086,269E,IntelWiFi,pci_ids
32902,9984,8086,2700,IntelWiFi,pci_ids
32902,9985,8086,2701,IntelWiFi,pci_ids
32902,10000,8086,2710,IntelWiFi,pci_ids
32902,10004,8086,2714,IntelWiFi,pci_ids
32902,10005,8086,2715,IntelWiFi,pci_ids
32902,10019,8086,2723,IntelWiFi,pci_ids
32902,10021,8086,2725,IntelWiFi,pci_ids
32902,10027,8086,272B,GenericPCI,pci_ids
32902,10096,8086,2770,GenericPCI,pci_ids
32902,10097,8086,2771,GenericPCI,pci_ids
32902,10098,8086,2772,GenericPCI,pci_ids
32902,10100,8086,2774,GenericPCI,pci_ids
32902,10101,8086,2775,GenericPCI,pci_ids
32902,10102,8086,2776,GenericPCI,pci_ids
32902,10104,8086,2778,GenericPCI,pci_ids
32902,10105,8086,2779,GenericPCI,pci_ids
32902,10106,8086,277A,GenericPCI,pci_ids
32902,10108,8086,277C,GenericPCI,pci_ids
32902,10109,8086,277D,GenericPCI,pci_ids
32902,10112,8086,2780,GenericPCI,pci_ids
32902,10114,8086,2782,GenericPCI,pci_ids
32902,10130,8086,2792,GenericPCI,pci_ids
32902,10144,8086,27A0,GenericPCI,pci_ids
32902,10145,8086,27A1,GenericPCI,pci_ids
32902,10146,8086,27A2,GenericPCI,pci_ids
32902,39170,8086,9902,GenericPCI,pci_ids
32902,10150,8086,27A6,GenericPCI,pci_ids
32902,10156,8086,27AC,GenericPCI,pci_ids
32902,10157,8086,27AD,GenericPCI,pci_ids
32902,10158,8086,27AE,GenericPCI,pci_ids
32902,10160,8086,27B0,GenericPCI,pci_ids
32902,10168,8086,27B8,GenericPCI,pci_ids
32902,10169,8086,27B9,GenericPCI,pci_ids
32902,10172,8086,27BC,GenericPCI,pci_ids
32902,10173,8086,27BD,GenericPCI,pci_ids
32902,10176,8086,27C0,GenericPCI,pci_ids
32902,10177,8086,27C1,GenericPCI,pci_ids
32902,10179,8086,27C3,GenericPCI,pci_ids
32902,10180,8086,27C4,GenericPCI,pci_ids
32902,10181,8086,27C5,GenericPCI,pci_ids
32902,10182,8086,27C6,GenericPCI,pci_ids
32902,10184,8086,27C8,GenericPCI,pci_ids
32902,10185,8086,27C9,GenericPCI,pci_ids
32902,10186,8086,27CA,GenericPCI,pci_ids
32902,10187,8086,27CB,GenericPCI,pci_ids
32902,10188,8086,27CC,GenericPCI,pci_ids
32902,10192,8086,27D0,GenericPCI,pci_ids
32902,10194,8086,27D2,GenericPCI,pci_ids
32902,10196,8086,27D4,GenericPCI,pci_ids
32902,10198,8086,27D6,GenericPCI,pci_ids
32902,10200,8086,27D8,GenericPCI,pci_ids
32902,5191,8086,1447,IntelWiFi,pci_ids
32902,33668,8086,8384,GenericPCI,pci_ids
32902,10202,8086,27DA,GenericPCI,pci_ids
32902,10204,8086,27DC,GenericPCI,pci_ids
32902,10205,8086,27DD,GenericPCI,pci_ids
32902,10206,8086,27DE,GenericPCI,pci_ids
32902,10207,8086,27DF,GenericPCI,pci_ids
32902,10208,8086,27E0,GenericPCI,pci_ids
32902,10210,8086,27E2,GenericPCI,pci_ids
32902,10256,8086,2810,GenericPCI,pci_ids
32902,10257,8086,2811,GenericPCI,pci_ids
32902,10258,8086,2812,GenericPCI,pci_ids
32902,10260,8086,2814,GenericPCI,pci_ids
32902,10261,8086,2815,GenericPCI,pci_ids
32902,10272,8086,2820,GenericPCI,pci_ids
32902,10273,8086,2821,GenericPCI,pci_ids
32902,10274,8086,2822,GenericPCI,pci_ids
32902,10275,8086,2823,GenericPCI,pci_ids
32902,10276,8086,2824,GenericPCI,pci_ids
32902,10277,8086,2825,GenericPCI,pci_ids
32902,10278,8086,2826,GenericPCI,pci_ids
32902,10279,8086,2827,GenericPCI,pci_ids
32902,10280,8086,2828,GenericPCI,pci_ids
32902,10281,8086,2829,GenericPCI,pci_ids
32902,10282,8086,282A,GenericPCI,pci_ids
32902,10283,8086,282B,GenericPCI,pci_ids
32902,10287,8086,282F,GenericPCI,pci_ids
32902,10288,8086,2830,GenericPCI,pci_ids
32902,10289,8086,2831,GenericPCI,pci_ids
32902,10290,8086,2832,GenericPCI,pci_ids
32902,10291,8086,2833,GenericPCI,pci_ids
32902,10292,8086,2834,GenericPCI,pci_ids
32902,10293,8086,2835,GenericPCI,pci_ids
32902,10294,8086,2836,GenericPCI,pci_ids
32902,10298,8086,283A,GenericPCI,pci_ids
32902,10302,8086,283E,GenericPCI,pci_ids
32902,10303,8086,283F,GenericPCI,pci_ids
32902,10305,8086,2841,GenericPCI,pci_ids
32902,10307,8086,2843,GenericPCI,pci_ids
32902,10309,8086,2845,GenericPCI,pci_ids
32902,10311,8086,2847,GenericPCI,pci_ids
32902,10313,8086,2849,GenericPCI,pci_ids
32902,10315,8086,284B,GenericPCI,pci_ids
32902,10319,8086,284F,GenericPCI,pci_ids
32902,10320,8086,2850,GenericPCI,pci_ids
32902,10368,8086,2880,GenericPCI,pci_ids
32902,10432,8086,28C0,GenericPCI,pci_ids
32902,10514,8086,2912,GenericPCI,pci_ids
32902,10516,8086,2914,GenericPCI,pci_ids
32902,10518,8086,2916,GenericPCI,pci_ids
32902,10519,8086,2917,GenericPCI,pci_ids
32902,10520,8086,2918,GenericPCI,pci_ids
32902,10521,8086,2919,GenericPCI,pci_ids
32902,10528,8086,2920,GenericPCI,pci_ids
32902,10529,8086,2921,GenericPCI,pci_ids
32902,10530,8086,2922,GenericPCI,pci_ids
32902,10531,8086,2923,GenericPCI,pci_ids
32902,10533,8086,2925,GenericPCI,pci_ids
32902,10534,8086,2926,GenericPCI,pci_ids
32902,10536,8086,2928,GenericPCI,pci_ids
32902,10537,8086,2929,GenericPCI,pci_ids
32902,10540,8086,292C,GenericPCI,pci_ids
32902,10541,8086,292D,GenericPCI,pci_ids
32902,10544,8086,2930,GenericPCI,pci_ids
32902,10546,8086,2932,GenericPCI,pci_ids
32902,10548,8086,2934,GenericPCI,pci_ids
32902,10549,8086,2935,GenericPCI,pci_ids
32902,10550,8086,2936,GenericPCI,pci_ids
32902,10551,8086,2937,GenericPCI,pci_ids
32902,10552,8086,2938,GenericPCI,pci_ids
32902,10553,8086,2939,GenericPCI,pci_ids
32902,10554,8086,293A,GenericPCI,pci_ids
32902,10556,8086,293C,GenericPCI,pci_ids
32902,10558,8086,293E,GenericPCI,pci_ids
32902,10560,8086,2940,GenericPCI,pci_ids
32902,10562,8086,2942,GenericPCI,pci_ids
32902,10564,8086,2944,GenericPCI,pci_ids
32902,10566,8086,2946,GenericPCI,pci_ids
32902,10568,8086,2948,GenericPCI,pci_ids
32902,10570,8086,294A,GenericPCI,pci_ids
32902,10572,8086,294C,GenericPCI,pci_ids
32902,10608,8086,2970,GenericPCI,pci_ids
32902,10609,8086,2971,GenericPCI,pci_ids
32902,10610,8086,2972,GenericPCI,pci_ids
32902,10611,8086,2973,GenericPCI,pci_ids
32902,10612,8086,2974,GenericPCI,pci_ids
32902,10613,8086,2975,GenericPCI,pci_ids
32902,10614,8086,2976,GenericPCI,pci_ids
32902,10615,8086,2977,GenericPCI,pci_ids
32902,10624,8086,2980,GenericPCI,pci_ids
32902,10625,8086,2981,GenericPCI,pci_ids
32902,10626,8086,2982,GenericPCI,pci_ids
32902,10627,8086,2983,GenericPCI,pci_ids
32902,10628,8086,2984,GenericPCI,pci_ids
32902,10640,8086,2990,GenericPCI,pci_ids
32902,10641,8086,2991,GenericPCI,pci_ids
32902,10642,8086,2992,GenericPCI,pci_ids
32902,10643,8086,2993,GenericPCI,pci_ids
32902,10644,8086,2994,GenericPCI,pci_ids
32902,10645,8086,2995,GenericPCI,pci_ids
32902,10646,8086,2996,GenericPCI,pci_ids
32902,10647,8086,2997,GenericPCI,pci_ids
32902,10656,8086,29A0,GenericPCI,pci_ids
32902,10657,8086,29A1,GenericPCI,pci_ids
32902,10658,8086,29A2,GenericPCI,pci_ids
32902,10659,8086,29A3,GenericPCI,pci_ids
32902,10660,8086,29A4,GenericPCI,pci_ids
32902,10661,8086,29A5,GenericPCI,pci_ids
32902,10662,8086,29A6,GenericPCI,pci_ids
32902,10663,8086,29A7,GenericPCI,pci_ids
32902,10672,8086,29B0,GenericPCI,pci_ids
32902,10673,8086,29B1,GenericPCI,pci_ids
32902,10674,8086,29B2,GenericPCI,pci_ids
32902,10675,8086,29B3,GenericPCI,pci_ids
32902,10676,8086,29B4,GenericPCI,pci_ids
32902,10677,8086,29B5,GenericPCI,pci_ids
32902,10678,8086,29B6,GenericPCI,pci_ids
32902,10679,8086,29B7,GenericPCI,pci_ids
32902,10688,8086,29C0,GenericPCI,pci_ids
32902,10689,8086,29C1,GenericPCI,pci_ids
32902,10690,8086,29C2,GenericPCI,pci_ids
32902,10691,8086,29C3,GenericPCI,pci_ids
32902,10692,8086,29C4,GenericPCI,pci_ids
32902,10693,8086,29C5,GenericPCI,pci_ids
32902,10694,8086,29C6,GenericPCI,pci_ids
32902,10695,8086,29C7,GenericPCI,pci_ids
32902,10703,8086,29CF,GenericPCI,pci_ids
32902,10704,8086,29D0,GenericPCI,pci_ids
32902,10705,8086,29D1,GenericPCI,pci_ids
32902,10706,8086,29D2,GenericPCI,pci_ids
32902,10707,8086,29D3,GenericPCI,pci_ids
32902,10708,8086,29D4,GenericPCI,pci_ids
32902,10709,8086,29D5,GenericPCI,pci_ids
32902,10710,8086,29D6,GenericPCI,pci_ids
32902,10711,8086,29D7,GenericPCI,pci_ids
32902,10720,8086,29E0,GenericPCI,pci_ids
32902,10721,8086,29E1,GenericPCI,pci_ids
32902,10724,8086,29E4,GenericPCI,pci_ids
32902,10725,8086,29E5,GenericPCI,pci_ids
32902,10726,8086,29E6,GenericPCI,pci_ids
32902,10727,8086,29E7,GenericPCI,pci_ids
32902,10729,8086,29E9,GenericPCI,pci_ids
32902,10736,8086,29F0,GenericPCI,pci_ids
32902,10737,8086,29F1,GenericPCI,pci_ids
32902,10740,8086,29F4,GenericPCI,pci_ids
32902,10741,8086,29F5,GenericPCI,pci_ids
32902,10742,8086,29F6,GenericPCI,pci_ids
32902,10743,8086,29F7,GenericPCI,pci_ids
32902,10745,8086,29F9,GenericPCI,pci_ids
32902,10752,8086,2A00,GenericPCI,pci_ids
32902,10753,8086,2A01,GenericPCI,pci_ids
32902,10754,8086,2A02,GenericPCI,pci_ids
32902,10755,8086,2A03,GenericPCI,pci_ids
32902,10756,8086,2A04,GenericPCI,pci_ids
32902,10757,8086,2A05,GenericPCI,pci_ids
32902,10758,8086,2A06,GenericPCI,pci_ids
32902,10759,8086,2A07,GenericPCI,pci_ids
32902,10768,8086,2A10,GenericPCI,pci_ids
32902,10769,8086,2A11,GenericPCI,pci_ids
32902,10770,8086,2A12,GenericPCI,pci_ids
32902,10771,8086,2A13,GenericPCI,pci_ids
32902,10772,8086,2A14,GenericPCI,pci_ids
32902,10773,8086,2A15,GenericPCI,pci_ids
32902,10774,8086,2A16,GenericPCI,pci_ids
32902,10775,8086,2A17,GenericPCI,pci_ids
32902,10816,8086,2A40,GenericPCI,pci_ids
32902,10817,8086,2A41,GenericPCI,pci_ids
32902,10818,8086,2A42,GenericPCI,pci_ids
32902,10819,8086,2A43,GenericPCI,pci_ids
32902,10820,8086,2A44,GenericPCI,pci_ids
32902,10821,8086,2A45,GenericPCI,pci_ids
32902,10822,8086,2A46,GenericPCI,pci_ids
32902,10823,8086,2A47,GenericPCI,pci_ids
32902,10832,8086,2A50,GenericPCI,pci_ids
32902,10833,8086,2A51,GenericPCI,pci_ids
32902,10834,8086,2A52,GenericPCI,pci_ids
32902,10835,8086,2A53,GenericPCI,pci_ids
32902,11008,8086,2B00,GenericPCI,pci_ids
32902,11010,8086,2B02,GenericPCI,pci_ids
32902,11012,8086,2B04,GenericPCI,pci_ids
32902,11016,8086,2B08,GenericPCI,pci_ids
32902,11020,8086,2B0C,GenericPCI,pci_ids
32902,11024,8086,2B10,GenericPCI,pci_ids
32902,11027,8086,2B13,GenericPCI,pci_ids
32902,11028,8086,2B14,GenericPCI,pci_ids
32902,11030,8086,2B16,GenericPCI,pci_ids
32902,11032,8086,2B18,GenericPCI,pci_ids
32902,11035,8086,2B1B,GenericPCI,pci_ids
32902,11036,8086,2B1C,GenericPCI,pci_ids
32902,11038,8086,2B1E,GenericPCI,pci_ids
32902,11040,8086,2B20,GenericPCI,pci_ids
32902,11042,8086,2B22,GenericPCI,pci_ids
32902,11044,8086,2B24,GenericPCI,pci_ids
32902,11048,8086,2B28,GenericPCI,pci_ids
32902,11050,8086,2B2A,GenericPCI,pci_ids
32902,11052,8086,2B2C,GenericPCI,pci_ids
32902,11056,8086,2B30,GenericPCI,pci_ids
32902,11060,8086,2B34,GenericPCI,pci_ids
32902,11064,8086,2B38,GenericPCI,pci_ids
32902,11068,8086,2B3C,GenericPCI,pci_ids
32902,11072,8086,2B40,GenericPCI,pci_ids
32902,11074,8086,2B42,GenericPCI,pci_ids
32902,11076,8086,2B44,GenericPCI,pci_ids
32902,11078,8086,2B46,GenericPCI,pci_ids
32902,11080,8086,2B48,GenericPCI,pci_ids
32902,11084,8086,2B4C,GenericPCI,pci_ids
32902,11088,8086,2B50,GenericPCI,pci_ids
32902,11090,8086,2B52,GenericPCI,pci_ids
32902,11092,8086,2B54,GenericPCI,pci_ids
32902,11094,8086,2B56,GenericPCI,pci_ids
32902,11096,8086,2B58,GenericPCI,pci_ids
32902,11098,8086,2B5A,GenericPCI,pci_ids
32902,11100,8086,2B5C,GenericPCI,pci_ids
32902,11102,8086,2B5E,GenericPCI,pci_ids
32902,11104,8086,2B60,GenericPCI,pci_ids
32902,11106,8086,2B62,GenericPCI,pci_ids
32902,11108,8086,2B64,GenericPCI,pci_ids
32902,11110,8086,2B66,GenericPCI,pci_ids
32902,11112,8086,2B68,GenericPCI,pci_ids
32902,11116,8086,2B6C,GenericPCI,pci_ids
32902,11136,8086,2B80,GenericPCI,pci_ids
32902,11160,8086,2B98,GenericPCI,pci_ids
32902,11189,8086,2BB5,GenericPCI,pci_ids
32902,11191,8086,2BB7,GenericPCI,pci_ids
32902,11228,8086,2BDC,GenericPCI,pci_ids
32902,11234,8086,2BE2,GenericPCI,pci_ids
32902,11265,8086,2C01,GenericPCI,pci_ids
32902,11280,8086,2C10,GenericPCI,pci_ids
32902,11281,8086,2C11,GenericPCI,pci_ids
32902,11284,8086,2C14,GenericPCI,pci_ids
32902,11285,8086,2C15,GenericPCI,pci_ids
32902,11288,8086,2C18,GenericPCI,pci_ids
32902,11289,8086,2C19,GenericPCI,pci_ids
32902,11290,8086,2C1A,GenericPCI,pci_ids
32902,11292,8086,2C1C,GenericPCI,pci_ids
32902,11296,8086,2C20,GenericPCI,pci_ids
32902,11297,8086,2C21,GenericPCI,pci_ids
32902,11298,8086,2C22,GenericPCI,pci_ids
32902,11299,8086,2C23,GenericPCI,pci_ids
32902,11304,8086,2C28,GenericPCI,pci_ids
32902,11305,8086,2C29,GenericPCI,pci_ids
32902,11306,8086,2C2A,GenericPCI,pci_ids
32902,11307,8086,2C2B,GenericPCI,pci_ids
32902,11312,8086,2C30,GenericPCI,pci_ids
32902,11313,8086,2C31,GenericPCI,pci_ids
32902,11314,8086,2C32,GenericPCI,pci_ids
32902,11315,8086,2C33,GenericPCI,pci_ids
32902,11328,8086,2C40,GenericPCI,pci_ids
32902,11329,8086,2C41,GenericPCI,pci_ids
32902,11344,8086,2C50,GenericPCI,pci_ids
32902,11345,8086,2C51,GenericPCI,pci_ids
32902,11346,8086,2C52,GenericPCI,pci_ids
32902,11347,8086,2C53,GenericPCI,pci_ids
32902,11348,8086,2C54,GenericPCI,pci_ids
32902,11349,8086,2C55,GenericPCI,pci_ids
32902,11350,8086,2C56,GenericPCI,pci_ids
32902,11351,8086,2C57,GenericPCI,pci_ids
32902,11352,8086,2C58,GenericPCI,pci_ids
32902,11353,8086,2C59,GenericPCI,pci_ids
32902,11354,8086,2C5A,GenericPCI,pci_ids
32902,11355,8086,2C5B,GenericPCI,pci_ids
32902,11356,8086,2C5C,GenericPCI,pci_ids
32902,11357,8086,2C5D,GenericPCI,pci_ids
32902,11358,8086,2C5E,GenericPCI,pci_ids
32902,11359,8086,2C5F,GenericPCI,pci_ids
32902,11361,8086,2C61,GenericPCI,pci_ids
32902,11362,8086,2C62,GenericPCI,pci_ids
32902,11376,8086,2C70,GenericPCI,pci_ids
32902,11393,8086,2C81,GenericPCI,pci_ids
32902,11408,8086,2C90,GenericPCI,pci_ids
32902,11409,8086,2C91,GenericPCI,pci_ids
32902,11416,8086,2C98,GenericPCI,pci_ids
32902,11417,8086,2C99,GenericPCI,pci_ids
32902,11418,8086,2C9A,GenericPCI,pci_ids
32902,11420,8086,2C9C,GenericPCI,pci_ids
32902,11424,8086,2CA0,GenericPCI,pci_ids
32902,11425,8086,2CA1,GenericPCI,pci_ids
32902,11426,8086,2CA2,GenericPCI,pci_ids
32902,11427,8086,2CA3,GenericPCI,pci_ids
32902,11432,8086,2CA8,GenericPCI,pci_ids
32902,11433,8086,2CA9,GenericPCI,pci_ids
32902,11434,8086,2CAA,GenericPCI,pci_ids
32902,11435,8086,2CAB,GenericPCI,pci_ids
32902,11457,8086,2CC1,GenericPCI,pci_ids
32902,11472,8086,2CD0,GenericPCI,pci_ids
32902,11473,8086,2CD1,GenericPCI,pci_ids
32902,11476,8086,2CD4,GenericPCI,pci_ids
32902,11477,8086,2CD5,GenericPCI,pci_ids
32902,11480,8086,2CD8,GenericPCI,pci_ids
32902,11481,8086,2CD9,GenericPCI,pci_ids
32902,11482,8086,2CDA,GenericPCI,pci_ids
32902,11484,8086,2CDC,GenericPCI,pci_ids
32902,11488,8086,2CE0,GenericPCI,pci_ids
32902,11489,8086,2CE1,GenericPCI,pci_ids
32902,11490,8086,2CE2,GenericPCI,pci_ids
32902,11491,8086,2CE3,GenericPCI,pci_ids
32902,11496,8086,2CE8,GenericPCI,pci_ids
32902,11497,8086,2CE9,GenericPCI,pci_ids
32902,11498,8086,2CEA,GenericPCI,pci_ids
32902,11499,8086,2CEB,GenericPCI,pci_ids
32902,11504,8086,2CF0,GenericPCI,pci_ids
32902,11505,8086,2CF1,GenericPCI,pci_ids
32902,11506,8086,2CF2,GenericPCI,pci_ids
32902,11507,8086,2CF3,GenericPCI,pci_ids
32902,11521,8086,2D01,GenericPCI,pci_ids
32902,11536,8086,2D10,GenericPCI,pci_ids
32902,11537,8086,2D11,GenericPCI,pci_ids
32902,11538,8086,2D12,GenericPCI,pci_ids
32902,11539,8086,2D13,GenericPCI,pci_ids
32902,11649,8086,2D81,GenericPCI,pci_ids
32902,11664,8086,2D90,GenericPCI,pci_ids
32902,11665,8086,2D91,GenericPCI,pci_ids
32902,11666,8086,2D92,GenericPCI,pci_ids
32902,11667,8086,2D93,GenericPCI,pci_ids
32902,11668,8086,2D94,GenericPCI,pci_ids
32902,11669,8086,2D95,GenericPCI,pci_ids
32902,11672,8086,2D98,GenericPCI,pci_ids
32902,11673,8086,2D99,GenericPCI,pci_ids
32902,11674,8086,2D9A,GenericPCI,pci_ids
32902,11676,8086,2D9C,GenericPCI,pci_ids
32902,11680,8086,2DA0,GenericPCI,pci_ids
32902,11681,8086,2DA1,GenericPCI,pci_ids
32902,11682,8086,2DA2,GenericPCI,pci_ids
32902,11683,8086,2DA3,GenericPCI,pci_ids
32902,11688,8086,2DA8,GenericPCI,pci_ids
32902,11689,8086,2DA9,GenericPCI,pci_ids
32902,11690,8086,2DAA,GenericPCI,pci_ids
32902,11691,8086,2DAB,GenericPCI,pci_ids
32902,11696,8086,2DB0,GenericPCI,pci_ids
32902,11697,8086,2DB1,GenericPCI,pci_ids
32902,11698,8086,2DB2,GenericPCI,pci_ids
32902,11699,8086,2DB3,GenericPCI,pci_ids
32902,11776,8086,2E00,GenericPCI,pci_ids
32902,11777,8086,2E01,GenericPCI,pci_ids
32902,11778,8086,2E02,GenericPCI,pci_ids
32902,11779,8086,2E03,GenericPCI,pci_ids
32902,11780,8086,2E04,GenericPCI,pci_ids
32902,11781,8086,2E05,GenericPCI,pci_ids
32902,11782,8086,2E06,GenericPCI,pci_ids
32902,11783,8086,2E07,GenericPCI,pci_ids
32902,11792,8086,2E10,GenericPCI,pci_ids
32902,11793,8086,2E11,GenericPCI,pci_ids
32902,11794,8086,2E12,GenericPCI,pci_ids
32902,11795,8086,2E13,GenericPCI,pci_ids
32902,11796,8086,2E14,GenericPCI,pci_ids
32902,11797,8086,2E15,GenericPCI,pci_ids
32902,11798,8086,2E16,GenericPCI,pci_ids
32902,11799,8086,2E17,GenericPCI,pci_ids
32902,11808,8086,2E20,GenericPCI,pci_ids
32902,11809,8086,2E21,GenericPCI,pci_ids
32902,11810,8086,2E22,GenericPCI,pci_ids
32902,11811,8086,2E23,GenericPCI,pci_ids
32902,11812,8086,2E24,GenericPCI,pci_ids
32902,11813,8086,2E25,GenericPCI,pci_ids
32902,11814,8086,2E26,GenericPCI,pci_ids
32902,11815,8086,2E27,GenericPCI,pci_ids
32902,11817,8086,2E29,GenericPCI,pci_ids
32902,11824,8086,2E30,GenericPCI,pci_ids
32902,11825,8086,2E31,GenericPCI,pci_ids
32902,11826,8086,2E32,GenericPCI,pci_ids
32902,11827,8086,2E33,GenericPCI,pci_ids
32902,11828,8086,2E34,GenericPCI,pci_ids
32902,11829,8086,2E35,GenericPCI,pci_ids
32902,11830,8086,2E36,GenericPCI,pci_ids
32902,11831,8086,2E37,GenericPCI,pci_ids
32902,11840,8086,2E40,GenericPCI,pci_ids
32902,11841,8086,2E41,GenericPCI,pci_ids
32902,11842,8086,2E42,GenericPCI,pci_ids
32902,11843,8086,2E43,GenericPCI,pci_ids
32902,11844,8086,2E44,GenericPCI,pci_ids
32902,11845,8086,2E45,GenericPCI,pci_ids
32902,11846,8086,2E46,GenericPCI,pci_ids
32902,11847,8086,2E47,GenericPCI,pci_ids
32902,11856,8086,2E50,GenericPCI,pci_ids
32902,11858,8086,2E52,GenericPCI,pci_ids
32902,11864,8086,2E58,GenericPCI,pci_ids
32902,11866,8086,2E5A,GenericPCI,pci_ids
32902,11867,8086,2E5B,GenericPCI,pci_ids
32902,11868,8086,2E5C,GenericPCI,pci_ids
32902,11869,8086,2E5D,GenericPCI,pci_ids
32902,11870,8086,2E5E,GenericPCI,pci_ids
32902,11871,8086,2E5F,GenericPCI,pci_ids
32902,11872,8086,2E60,GenericPCI,pci_ids
32902,11873,8086,2E61,GenericPCI,pci_ids
32902,11874,8086,2E62,GenericPCI,pci_ids
32902,11875,8086,2E63,GenericPCI,pci_ids
32902,11876,8086,2E64,GenericPCI,pci_ids
32902,11877,8086,2E65,GenericPCI,pci_ids
32902,11878,8086,2E66,GenericPCI,pci_ids
32902,11879,8086,2E67,GenericPCI,pci_ids
32902,11880,8086,2E68,GenericPCI,pci_ids
32902,11881,8086,2E69,GenericPCI,pci_ids
32902,11882,8086,2E6A,GenericPCI,pci_ids
32902,11886,8086,2E6E,GenericPCI,pci_ids
32902,11887,8086,2E6F,GenericPCI,pci_ids
32902,11888,8086,2E70,GenericPCI,pci_ids
32902,11889,8086,2E71,GenericPCI,pci_ids
32902,11891,8086,2E73,GenericPCI,pci_ids
32902,11920,8086,2E90,GenericPCI,pci_ids
32902,11921,8086,2E91,GenericPCI,pci_ids
32902,11922,8086,2E92,GenericPCI,pci_ids
32902,11923,8086,2E93,GenericPCI,pci_ids
32902,11924,8086,2E94,GenericPCI,pci_ids
32902,11925,8086,2E95,GenericPCI,pci_ids
32902,11926,8086,2E96,GenericPCI,pci_ids
32902,12032,8086,2F00,GenericPCI,pci_ids
32902,12033,8086,2F01,GenericPCI,pci_ids
32902,12034,8086,2F02,GenericPCI,pci_ids
32902,12035,8086,2F03,GenericPCI,pci_ids
32902,12036,8086,2F04,GenericPCI,pci_ids
32902,12037,8086,2F05,GenericPCI,pci_ids
32902,12038,8086,2F06,GenericPCI,pci_ids
32902,12039,8086,2F07,GenericPCI,pci_ids
32902,12040,8086,2F08,GenericPCI,pci_ids
32902,12041,8086,2F09,GenericPCI,pci_ids
32902,12042,8086,2F0A,GenericPCI,pci_ids
32902,12043,8086,2F0B,GenericPCI,pci_ids
32902,12045,8086,2F0D,GenericPCI,pci_ids
32902,12046,8086,2F0E,GenericPCI,pci_ids
32902,12047,8086,2F0F,GenericPCI,pci_ids
32902,12048,8086,2F10,GenericPCI,pci_ids
32902,12049,8086,2F11,GenericPCI,pci_ids
32902,12050,8086,2F12,GenericPCI,pci_ids
32902,12051,8086,2F13,GenericPCI,pci_ids
32902,12052,8086,2F14,GenericPCI,pci_ids
32902,12053,8086,2F15,GenericPCI,pci_ids
32902,12054,8086,2F16,GenericPCI,pci_ids
32902,12055,8086,2F17,GenericPCI,pci_ids
32902,12056,8086,2F18,GenericPCI,pci_ids
32902,12057,8086,2F19,GenericPCI,pci_ids
32902,12058,8086,2F1A,GenericPCI,pci_ids
32902,12059,8086,2F1B,GenericPCI,pci_ids
32902,12060,8086,2F1C,GenericPCI,pci_ids
32902,12061,8086,2F1D,GenericPCI,pci_ids
32902,12062,8086,2F1E,GenericPCI,pci_ids
32902,12063,8086,2F1F,GenericPCI,pci_ids
32902,12064,8086,2F20,GenericPCI,pci_ids
32902,12065,8086,2F21,GenericPCI,pci_ids
32902,12066,8086,2F22,GenericPCI,pci_ids
32902,12067,8086,2F23,GenericPCI,pci_ids
32902,12068,8086,2F24,GenericPCI,pci_ids
32902,12069,8086,2F25,GenericPCI,pci_ids
32902,12070,8086,2F26,GenericPCI,pci_ids
32902,12071,8086,2F27,GenericPCI,pci_ids
32902,12072,8086,2F28,GenericPCI,pci_ids
32902,12073,8086,2F29,GenericPCI,pci_ids
32902,12074,8086,2F2A,GenericPCI,pci_ids
32902,12076,8086,2F2C,GenericPCI,pci_ids
32902,12078,8086,2F2E,GenericPCI,pci_ids
32902,12079,8086,2F2F,GenericPCI,pci_ids
32902,12080,8086,2F30,GenericPCI,pci_ids
32902,12082,8086,2F32,GenericPCI,pci_ids
32902,12083,8086,2F33,GenericPCI,pci_ids
32902,12084,8086,2F34,GenericPCI,pci_ids
32902,12086,8086,2F36,GenericPCI,pci_ids
32902,12087,8086,2F37,GenericPCI,pci_ids
32902,12088,8086,2F38,GenericPCI,pci_ids
32902,12089,8086,2F39,GenericPCI,pci_ids
32902,12090,8086,2F3A,GenericPCI,pci_ids
32902,12094,8086,2F3E,GenericPCI,pci_ids
32902,12095,8086,2F3F,GenericPCI,pci_ids
32902,12096,8086,2F40,GenericPCI,pci_ids
32902,12097,8086,2F41,GenericPCI,pci_ids
32902,12099,8086,2F43,GenericPCI,pci_ids
32902,12101,8086,2F45,GenericPCI,pci_ids
32902,12102,8086,2F46,GenericPCI,pci_ids
32902,12103,8086,2F47,GenericPCI,pci_ids
32902,12128,8086,2F60,GenericPCI,pci_ids
32902,12136,8086,2F68,GenericPCI,pci_ids
